,word,frequency,per_million,doc_freq,doc_percentage
1653,stack,10,3.5047408629653334,10.0,0.12068549360366886
1654,tow,10,3.5047408629653334,9.0,0.10861694424330197
1655,embattle,10,3.5047408629653334,10.0,0.12068549360366886
1656,manipulate,10,3.5047408629653334,8.0,0.09654839488293508
1657,sift,10,3.5047408629653334,10.0,0.12068549360366886
1659,reimburse,10,3.5047408629653334,8.0,0.09654839488293508
1660,ration,10,3.5047408629653334,9.0,0.10861694424330197
1661,forward,10,3.5047408629653334,10.0,0.12068549360366886
1662,grope,10,3.5047408629653334,4.0,0.04827419744146754
1663,trickle,10,3.5047408629653334,10.0,0.12068549360366886
1664,materialize,10,3.5047408629653334,9.0,0.10861694424330197
1667,char,10,3.5047408629653334,10.0,0.12068549360366886
1668,decompose,10,3.5047408629653334,8.0,0.09654839488293508
1669,stricken,10,3.5047408629653334,9.0,0.10861694424330197
1670,ambush,10,3.5047408629653334,10.0,0.12068549360366886
1671,bond,10,3.5047408629653334,9.0,0.10861694424330197
1673,condition,10,3.5047408629653334,9.0,0.10861694424330197
1674,weave,10,3.5047408629653334,9.0,0.10861694424330197
1675,capitalize,10,3.5047408629653334,10.0,0.12068549360366886
1676,expedite,10,3.5047408629653334,9.0,0.10861694424330197
1677,sabotage,10,3.5047408629653334,9.0,0.10861694424330197
1678,cull,10,3.5047408629653334,6.0,0.0724112961622013
1680,harness,10,3.5047408629653334,9.0,0.10861694424330197
1681,rope,10,3.5047408629653334,10.0,0.12068549360366886
1682,quell,10,3.5047408629653334,9.0,0.10861694424330197
1683,sanitize,10,3.5047408629653334,9.0,0.10861694424330197
1684,multiply,10,3.5047408629653334,9.0,0.10861694424330197
1685,populate,10,3.5047408629653334,10.0,0.12068549360366886
1686,resuscitate,10,3.5047408629653334,6.0,0.0724112961622013
1687,unearth,10,3.5047408629653334,8.0,0.09654839488293508
1688,piece,10,3.5047408629653334,10.0,0.12068549360366886
1690,ferry,10,3.5047408629653334,10.0,0.12068549360366886
1691,war,10,3.5047408629653334,10.0,0.12068549360366886
1692,repatriate,10,3.5047408629653334,8.0,0.09654839488293508
1693,exert,10,3.5047408629653334,10.0,0.12068549360366886
1694,defer,10,3.5047408629653334,10.0,0.12068549360366886
1695,tame,10,3.5047408629653334,9.0,0.10861694424330197
1696,clinch,10,3.5047408629653334,9.0,0.10861694424330197
1697,entail,10,3.5047408629653334,10.0,0.12068549360366886
1698,zoom,10,3.5047408629653334,10.0,0.12068549360366886
1699,code,10,3.5047408629653334,10.0,0.12068549360366886
1700,theme,10,3.5047408629653334,10.0,0.12068549360366886
1701,ink,10,3.5047408629653334,10.0,0.12068549360366886
1702,simplify,10,3.5047408629653334,10.0,0.12068549360366886
1703,shun,10,3.5047408629653334,10.0,0.12068549360366886
1704,radicalize,10,3.5047408629653334,6.0,0.0724112961622013
1706,reconcile,10,3.5047408629653334,5.0,0.060342746801834414
1707,flout,10,3.5047408629653334,10.0,0.12068549360366886
1709,tessa,10,3.5047408629653334,8.0,0.09654839488293508
1710,stimulate,10,3.5047408629653334,9.0,0.10861694424330197
1711,lament,10,3.5047408629653334,10.0,0.12068549360366886
1713,uplift,10,3.5047408629653334,9.0,0.10861694424330197
1714,solicit,10,3.5047408629653334,10.0,0.12068549360366886
1715,balugun,10,3.5047408629653334,8.0,0.09654839488293508
1716,vaccine,9,3.1542667766687997,9.0,0.10861694424330197
1717,billow,9,3.1542667766687997,9.0,0.10861694424330197
1718,smolder,9,3.1542667766687997,9.0,0.10861694424330197
1719,moderate,9,3.1542667766687997,9.0,0.10861694424330197
1720,sport,9,3.1542667766687997,9.0,0.10861694424330197
1721,outrage,9,3.1542667766687997,9.0,0.10861694424330197
1723,disconnect,9,3.1542667766687997,9.0,0.10861694424330197
1724,cruise,9,3.1542667766687997,8.0,0.09654839488293508
1725,corner,9,3.1542667766687997,8.0,0.09654839488293508
1726,variant,9,3.1542667766687997,9.0,0.10861694424330197
1727,publicize,9,3.1542667766687997,8.0,0.09654839488293508
1728,spear,9,3.1542667766687997,7.0,0.0844798455225682
1729,shred,9,3.1542667766687997,9.0,0.10861694424330197
1730,pound,9,3.1542667766687997,9.0,0.10861694424330197
1731,trample,9,3.1542667766687997,9.0,0.10861694424330197
1732,wrench,9,3.1542667766687997,9.0,0.10861694424330197
1734,freak,9,3.1542667766687997,9.0,0.10861694424330197
1735,drum,9,3.1542667766687997,8.0,0.09654839488293508
1736,spook,9,3.1542667766687997,9.0,0.10861694424330197
1737,party,9,3.1542667766687997,8.0,0.09654839488293508
1738,shoulder,9,3.1542667766687997,9.0,0.10861694424330197
1739,hurl,9,3.1542667766687997,9.0,0.10861694424330197
1740,impede,9,3.1542667766687997,9.0,0.10861694424330197
1741,crown,9,3.1542667766687997,9.0,0.10861694424330197
1744,crave,9,3.1542667766687997,7.0,0.0844798455225682
1745,swirl,9,3.1542667766687997,8.0,0.09654839488293508
1746,allay,9,3.1542667766687997,7.0,0.0844798455225682
1747,iron,9,3.1542667766687997,9.0,0.10861694424330197
1748,ditch,9,3.1542667766687997,9.0,0.10861694424330197
1749,plague,9,3.1542667766687997,9.0,0.10861694424330197
1751,harbor,9,3.1542667766687997,9.0,0.10861694424330197
1752,mince,9,3.1542667766687997,9.0,0.10861694424330197
1753,disembark,9,3.1542667766687997,8.0,0.09654839488293508
1754,empty,9,3.1542667766687997,9.0,0.10861694424330197
1756,outdate,9,3.1542667766687997,9.0,0.10861694424330197
1757,comfort,9,3.1542667766687997,9.0,0.10861694424330197
1758,excite,9,3.1542667766687997,8.0,0.09654839488293508
1759,encroach,9,3.1542667766687997,9.0,0.10861694424330197
1760,embolden,9,3.1542667766687997,9.0,0.10861694424330197
1761,fare,9,3.1542667766687997,9.0,0.10861694424330197
1762,poke,9,3.1542667766687997,9.0,0.10861694424330197
1763,wreck,9,3.1542667766687997,9.0,0.10861694424330197
1764,incarcerate,9,3.1542667766687997,8.0,0.09654839488293508
1765,industrialize,9,3.1542667766687997,9.0,0.10861694424330197
1767,abstain,9,3.1542667766687997,8.0,0.09654839488293508
1768,captivate,9,3.1542667766687997,9.0,0.10861694424330197
1769,bustle,9,3.1542667766687997,9.0,0.10861694424330197
1771,disrespect,9,3.1542667766687997,9.0,0.10861694424330197
1772,clamp,9,3.1542667766687997,9.0,0.10861694424330197
1773,sack,9,3.1542667766687997,8.0,0.09654839488293508
1774,outlaw,9,3.1542667766687997,9.0,0.10861694424330197
1775,stuff,9,3.1542667766687997,8.0,0.09654839488293508
1776,subsidize,9,3.1542667766687997,8.0,0.09654839488293508
1778,spit,9,3.1542667766687997,8.0,0.09654839488293508
1779,subside,9,3.1542667766687997,9.0,0.10861694424330197
1781,pilot,9,3.1542667766687997,9.0,0.10861694424330197
1783,blacklist,9,3.1542667766687997,7.0,0.0844798455225682
1784,appease,9,3.1542667766687997,9.0,0.10861694424330197
1785,strategize,9,3.1542667766687997,9.0,0.10861694424330197
1787,overcrowd,9,3.1542667766687997,9.0,0.10861694424330197
1788,hone,9,3.1542667766687997,9.0,0.10861694424330197
1790,toughen,9,3.1542667766687997,9.0,0.10861694424330197
1792,remand,9,3.1542667766687997,9.0,0.10861694424330197
1793,trail,9,3.1542667766687997,9.0,0.10861694424330197
1794,map,9,3.1542667766687997,9.0,0.10861694424330197
1795,rival,9,3.1542667766687997,8.0,0.09654839488293508
1796,penalize,9,3.1542667766687997,9.0,0.10861694424330197
1797,zone,9,3.1542667766687997,5.0,0.060342746801834414
1798,spacex,9,3.1542667766687997,6.0,0.0724112961622013
1800,electrify,9,3.1542667766687997,5.0,0.060342746801834414
1801,mull,9,3.1542667766687997,9.0,0.10861694424330197
1802,thwart,9,3.1542667766687997,9.0,0.10861694424330197
1803,digitalize,9,3.1542667766687997,9.0,0.10861694424330197
1804,shroud,9,3.1542667766687997,9.0,0.10861694424330197
1805,refund,9,3.1542667766687997,6.0,0.0724112961622013
1806,bottle,9,3.1542667766687997,6.0,0.0724112961622013
1807,refresh,9,3.1542667766687997,9.0,0.10861694424330197
1808,propagate,9,3.1542667766687997,8.0,0.09654839488293508
1809,retract,9,3.1542667766687997,8.0,0.09654839488293508
1810,crop,9,3.1542667766687997,9.0,0.10861694424330197
1811,emirate,9,3.1542667766687997,8.0,0.09654839488293508
1813,fre,9,3.1542667766687997,6.0,0.0724112961622013
1815,tvc,9,3.1542667766687997,9.0,0.10861694424330197
1817,apc,9,3.1542667766687997,9.0,0.10861694424330197
1818,reeve,8,2.8037926903722665,8.0,0.09654839488293508
1819,arraign,8,2.8037926903722665,8.0,0.09654839488293508
1820,mingle,8,2.8037926903722665,8.0,0.09654839488293508
1821,spawn,8,2.8037926903722665,8.0,0.09654839488293508
1823,massacre,8,2.8037926903722665,8.0,0.09654839488293508
1824,chad,8,2.8037926903722665,6.0,0.0724112961622013
1825,heed,8,2.8037926903722665,8.0,0.09654839488293508
1826,pierre,8,2.8037926903722665,8.0,0.09654839488293508
1827,kristen,8,2.8037926903722665,6.0,0.0724112961622013
1828,square,8,2.8037926903722665,8.0,0.09654839488293508
1829,alt,8,2.8037926903722665,6.0,0.0724112961622013
1830,haul,8,2.8037926903722665,8.0,0.09654839488293508
1831,perish,8,2.8037926903722665,6.0,0.0724112961622013
1832,shove,8,2.8037926903722665,8.0,0.09654839488293508
1833,aggravate,8,2.8037926903722665,8.0,0.09654839488293508
1835,saturate,8,2.8037926903722665,8.0,0.09654839488293508
1836,commute,8,2.8037926903722665,8.0,0.09654839488293508
1837,pummel,8,2.8037926903722665,8.0,0.09654839488293508
1838,nullify,8,2.8037926903722665,7.0,0.0844798455225682
1839,drug,8,2.8037926903722665,6.0,0.0724112961622013
1840,cave,8,2.8037926903722665,6.0,0.0724112961622013
1841,auction,8,2.8037926903722665,6.0,0.0724112961622013
1842,pierce,8,2.8037926903722665,8.0,0.09654839488293508
1843,clog,8,2.8037926903722665,8.0,0.09654839488293508
1844,education,8,2.8037926903722665,8.0,0.09654839488293508
1845,disable,8,2.8037926903722665,8.0,0.09654839488293508
1846,victimize,8,2.8037926903722665,7.0,0.0844798455225682
1847,elude,8,2.8037926903722665,8.0,0.09654839488293508
1848,foot,8,2.8037926903722665,8.0,0.09654839488293508
1849,type,8,2.8037926903722665,7.0,0.0844798455225682
1850,peel,8,2.8037926903722665,6.0,0.0724112961622013
1851,console,8,2.8037926903722665,8.0,0.09654839488293508
1852,covax,8,2.8037926903722665,7.0,0.0844798455225682
1853,implore,8,2.8037926903722665,8.0,0.09654839488293508
1854,nickname,8,2.8037926903722665,8.0,0.09654839488293508
1855,exempt,8,2.8037926903722665,8.0,0.09654839488293508
1856,tower,8,2.8037926903722665,8.0,0.09654839488293508
1857,herd,8,2.8037926903722665,7.0,0.0844798455225682
1858,outpace,8,2.8037926903722665,8.0,0.09654839488293508
1859,swelter,8,2.8037926903722665,8.0,0.09654839488293508
1860,tip,8,2.8037926903722665,8.0,0.09654839488293508
1863,class,8,2.8037926903722665,7.0,0.0844798455225682
1864,segregate,8,2.8037926903722665,8.0,0.09654839488293508
1865,enlighten,8,2.8037926903722665,8.0,0.09654839488293508
1866,ventilate,8,2.8037926903722665,7.0,0.0844798455225682
1867,forfeit,8,2.8037926903722665,7.0,0.0844798455225682
1868,televise,8,2.8037926903722665,8.0,0.09654839488293508
1869,craft,8,2.8037926903722665,8.0,0.09654839488293508
1870,humiliate,8,2.8037926903722665,7.0,0.0844798455225682
1871,coerce,8,2.8037926903722665,8.0,0.09654839488293508
1872,erode,8,2.8037926903722665,8.0,0.09654839488293508
1873,river,8,2.8037926903722665,8.0,0.09654839488293508
1874,budge,8,2.8037926903722665,8.0,0.09654839488293508
1875,word,8,2.8037926903722665,8.0,0.09654839488293508
1876,graze,8,2.8037926903722665,7.0,0.0844798455225682
1878,lessen,8,2.8037926903722665,8.0,0.09654839488293508
1879,bud,8,2.8037926903722665,7.0,0.0844798455225682
1880,cop,8,2.8037926903722665,8.0,0.09654839488293508
1881,replenish,8,2.8037926903722665,8.0,0.09654839488293508
1882,hype,8,2.8037926903722665,8.0,0.09654839488293508
1885,gasp,8,2.8037926903722665,8.0,0.09654839488293508
1887,tarnish,8,2.8037926903722665,8.0,0.09654839488293508
1888,disband,8,2.8037926903722665,4.0,0.04827419744146754
1889,deflect,8,2.8037926903722665,7.0,0.0844798455225682
1890,debut,8,2.8037926903722665,7.0,0.0844798455225682
1891,laud,8,2.8037926903722665,8.0,0.09654839488293508
1892,helen,8,2.8037926903722665,8.0,0.09654839488293508
1893,reshape,8,2.8037926903722665,8.0,0.09654839488293508
1894,signify,8,2.8037926903722665,8.0,0.09654839488293508
1896,restate,8,2.8037926903722665,6.0,0.0724112961622013
1897,customize,8,2.8037926903722665,7.0,0.0844798455225682
1899,rectify,8,2.8037926903722665,8.0,0.09654839488293508
1900,immerse,8,2.8037926903722665,7.0,0.0844798455225682
1902,tweak,8,2.8037926903722665,8.0,0.09654839488293508
1903,refurbish,8,2.8037926903722665,6.0,0.0724112961622013
1904,fake,8,2.8037926903722665,6.0,0.0724112961622013
1905,suffocate,8,2.8037926903722665,8.0,0.09654839488293508
1906,repel,8,2.8037926903722665,8.0,0.09654839488293508
1908,gamble,8,2.8037926903722665,5.0,0.060342746801834414
1909,vandalize,8,2.8037926903722665,6.0,0.0724112961622013
1910,fry,8,2.8037926903722665,7.0,0.0844798455225682
1911,trouble,8,2.8037926903722665,8.0,0.09654839488293508
1912,mimic,8,2.8037926903722665,7.0,0.0844798455225682
1913,calibrate,8,2.8037926903722665,7.0,0.0844798455225682
1915,drench,7,2.4533186040757333,7.0,0.0844798455225682
1916,overburden,7,2.4533186040757333,7.0,0.0844798455225682
1917,leap,7,2.4533186040757333,7.0,0.0844798455225682
1919,recur,7,2.4533186040757333,7.0,0.0844798455225682
1920,appal,7,2.4533186040757333,7.0,0.0844798455225682
1921,maggie,7,2.4533186040757333,4.0,0.04827419744146754
1922,george,7,2.4533186040757333,7.0,0.0844798455225682
1923,pit,7,2.4533186040757333,7.0,0.0844798455225682
1925,gutte,7,2.4533186040757333,7.0,0.0844798455225682
1927,chain,7,2.4533186040757333,7.0,0.0844798455225682
1928,charter,7,2.4533186040757333,7.0,0.0844798455225682
1930,chaos,7,2.4533186040757333,7.0,0.0844798455225682
1931,wheel,7,2.4533186040757333,7.0,0.0844798455225682
1932,guste,7,2.4533186040757333,6.0,0.0724112961622013
1933,refloat,7,2.4533186040757333,4.0,0.04827419744146754
1934,pertain,7,2.4533186040757333,7.0,0.0844798455225682
1935,field,7,2.4533186040757333,6.0,0.0724112961622013
1939,slice,7,2.4533186040757333,6.0,0.0724112961622013
1940,terry,7,2.4533186040757333,7.0,0.0844798455225682
1941,blossom,7,2.4533186040757333,7.0,0.0844798455225682
1942,rattle,7,2.4533186040757333,7.0,0.0844798455225682
1943,whisper,7,2.4533186040757333,7.0,0.0844798455225682
1944,band,7,2.4533186040757333,7.0,0.0844798455225682
1945,mass,7,2.4533186040757333,6.0,0.0724112961622013
1946,eject,7,2.4533186040757333,7.0,0.0844798455225682
1947,intubate,7,2.4533186040757333,7.0,0.0844798455225682
1948,rumble,7,2.4533186040757333,7.0,0.0844798455225682
1949,route,7,2.4533186040757333,7.0,0.0844798455225682
1950,discredit,7,2.4533186040757333,6.0,0.0724112961622013
1951,instill,7,2.4533186040757333,7.0,0.0844798455225682
1952,scoop,7,2.4533186040757333,6.0,0.0724112961622013
1953,grade,7,2.4533186040757333,6.0,0.0724112961622013
1954,fortify,7,2.4533186040757333,6.0,0.0724112961622013
1955,animate,7,2.4533186040757333,6.0,0.0724112961622013
1956,confer,7,2.4533186040757333,7.0,0.0844798455225682
1957,dissipate,7,2.4533186040757333,7.0,0.0844798455225682
1958,contemplate,7,2.4533186040757333,7.0,0.0844798455225682
1959,cram,7,2.4533186040757333,7.0,0.0844798455225682
1960,utter,7,2.4533186040757333,7.0,0.0844798455225682
1961,manifest,7,2.4533186040757333,7.0,0.0844798455225682
1962,understate,7,2.4533186040757333,6.0,0.0724112961622013
1963,emanate,7,2.4533186040757333,6.0,0.0724112961622013
1964,starbuck,7,2.4533186040757333,4.0,0.04827419744146754
1965,ache,7,2.4533186040757333,7.0,0.0844798455225682
1966,petition,7,2.4533186040757333,6.0,0.0724112961622013
1968,notch,7,2.4533186040757333,7.0,0.0844798455225682
1971,time,7,2.4533186040757333,7.0,0.0844798455225682
1972,swab,7,2.4533186040757333,7.0,0.0844798455225682
1973,pair,7,2.4533186040757333,7.0,0.0844798455225682
1974,sympathize,7,2.4533186040757333,7.0,0.0844798455225682
1975,insure,7,2.4533186040757333,7.0,0.0844798455225682
1976,veto,7,2.4533186040757333,7.0,0.0844798455225682
1977,bathe,7,2.4533186040757333,7.0,0.0844798455225682
1979,overarch,7,2.4533186040757333,7.0,0.0844798455225682
1981,oblige,7,2.4533186040757333,7.0,0.0844798455225682
1982,obligate,7,2.4533186040757333,7.0,0.0844798455225682
1984,fast,7,2.4533186040757333,7.0,0.0844798455225682
1985,compress,7,2.4533186040757333,7.0,0.0844798455225682
1986,grasp,7,2.4533186040757333,7.0,0.0844798455225682
1987,prize,7,2.4533186040757333,6.0,0.0724112961622013
1988,dent,7,2.4533186040757333,7.0,0.0844798455225682
1989,default,7,2.4533186040757333,7.0,0.0844798455225682
1992,reassess,7,2.4533186040757333,7.0,0.0844798455225682
1994,fault,7,2.4533186040757333,6.0,0.0724112961622013
1995,black,7,2.4533186040757333,7.0,0.0844798455225682
1996,recharge,7,2.4533186040757333,7.0,0.0844798455225682
1997,neighbour,7,2.4533186040757333,6.0,0.0724112961622013
1998,deviate,7,2.4533186040757333,7.0,0.0844798455225682
1999,pace,7,2.4533186040757333,7.0,0.0844798455225682
2001,exact,7,2.4533186040757333,7.0,0.0844798455225682
2002,reignite,7,2.4533186040757333,7.0,0.0844798455225682
2003,prop,7,2.4533186040757333,7.0,0.0844798455225682
2004,author,7,2.4533186040757333,7.0,0.0844798455225682
2005,confiscate,7,2.4533186040757333,7.0,0.0844798455225682
2006,hook,7,2.4533186040757333,6.0,0.0724112961622013
2007,stockpile,7,2.4533186040757333,7.0,0.0844798455225682
2008,venue,7,2.4533186040757333,7.0,0.0844798455225682
2009,energize,7,2.4533186040757333,7.0,0.0844798455225682
2010,levy,7,2.4533186040757333,7.0,0.0844798455225682
2012,overlap,7,2.4533186040757333,7.0,0.0844798455225682
2013,implicate,7,2.4533186040757333,7.0,0.0844798455225682
2015,stigmatize,7,2.4533186040757333,6.0,0.0724112961622013
2017,deceive,7,2.4533186040757333,7.0,0.0844798455225682
2019,offense,7,2.4533186040757333,7.0,0.0844798455225682
2020,impound,7,2.4533186040757333,5.0,0.060342746801834414
2022,jennifer,7,2.4533186040757333,6.0,0.0724112961622013
2026,ordain,7,2.4533186040757333,4.0,0.04827419744146754
2027,narrate,7,2.4533186040757333,7.0,0.0844798455225682
2028,bloom,7,2.4533186040757333,6.0,0.0724112961622013
2030,purport,7,2.4533186040757333,7.0,0.0844798455225682
2031,stifle,7,2.4533186040757333,7.0,0.0844798455225682
2032,hatch,7,2.4533186040757333,5.0,0.060342746801834414
2033,allude,7,2.4533186040757333,7.0,0.0844798455225682
2034,woo,7,2.4533186040757333,7.0,0.0844798455225682
2035,bali,7,2.4533186040757333,6.0,0.0724112961622013
2038,reintegrate,7,2.4533186040757333,7.0,0.0844798455225682
2039,redeem,7,2.4533186040757333,6.0,0.0724112961622013
2040,empress,7,2.4533186040757333,7.0,0.0844798455225682
2041,extort,6,2.1028445177792,6.0,0.0724112961622013
2042,unwavere,6,2.1028445177792,6.0,0.0724112961622013
2043,clutch,6,2.1028445177792,6.0,0.0724112961622013
2044,blister,6,2.1028445177792,6.0,0.0724112961622013
2045,up,6,2.1028445177792,6.0,0.0724112961622013
2046,brexit,6,2.1028445177792,6.0,0.0724112961622013
2048,mrna,6,2.1028445177792,6.0,0.0724112961622013
2049,navalny,6,2.1028445177792,6.0,0.0724112961622013
2050,mistook,6,2.1028445177792,5.0,0.060342746801834414
2051,repent,6,2.1028445177792,6.0,0.0724112961622013
2053,vet,6,2.1028445177792,6.0,0.0724112961622013
2054,disgrace,6,2.1028445177792,6.0,0.0724112961622013
2055,tamper,6,2.1028445177792,6.0,0.0724112961622013
2056,gush,6,2.1028445177792,5.0,0.060342746801834414
2057,revolutionize,6,2.1028445177792,6.0,0.0724112961622013
2058,nail,6,2.1028445177792,6.0,0.0724112961622013
2059,vaccination,6,2.1028445177792,6.0,0.0724112961622013
2060,gate,6,2.1028445177792,6.0,0.0724112961622013
2061,disarm,6,2.1028445177792,6.0,0.0724112961622013
2062,premiere,6,2.1028445177792,6.0,0.0724112961622013
2063,fighter,6,2.1028445177792,6.0,0.0724112961622013
2064,wanna,6,2.1028445177792,5.0,0.060342746801834414
2065,shy,6,2.1028445177792,6.0,0.0724112961622013
2066,hop,6,2.1028445177792,6.0,0.0724112961622013
2067,congregate,6,2.1028445177792,6.0,0.0724112961622013
2068,tuck,6,2.1028445177792,6.0,0.0724112961622013
2069,predate,6,2.1028445177792,6.0,0.0724112961622013
2070,collin,6,2.1028445177792,4.0,0.04827419744146754
2071,elsa,6,2.1028445177792,5.0,0.060342746801834414
2072,implant,6,2.1028445177792,5.0,0.060342746801834414
2073,riot,6,2.1028445177792,6.0,0.0724112961622013
2074,old,6,2.1028445177792,6.0,0.0724112961622013
2075,incinerate,6,2.1028445177792,6.0,0.0724112961622013
2076,dredge,6,2.1028445177792,4.0,0.04827419744146754
2078,skateboard,6,2.1028445177792,3.0,0.03620564808110065
2079,wrack,6,2.1028445177792,6.0,0.0724112961622013
2080,cascade,6,2.1028445177792,5.0,0.060342746801834414
2081,coat,6,2.1028445177792,6.0,0.0724112961622013
2082,squander,6,2.1028445177792,6.0,0.0724112961622013
2083,uproot,6,2.1028445177792,6.0,0.0724112961622013
2084,fan,6,2.1028445177792,6.0,0.0724112961622013
2085,flirt,6,2.1028445177792,6.0,0.0724112961622013
2086,instagram,6,2.1028445177792,6.0,0.0724112961622013
2087,curse,6,2.1028445177792,6.0,0.0724112961622013
2090,ole,6,2.1028445177792,4.0,0.04827419744146754
2091,bail,6,2.1028445177792,6.0,0.0724112961622013
2092,scour,6,2.1028445177792,6.0,0.0724112961622013
2093,bubble,6,2.1028445177792,5.0,0.060342746801834414
2094,avail,6,2.1028445177792,6.0,0.0724112961622013
2095,smother,6,2.1028445177792,6.0,0.0724112961622013
2096,wade,6,2.1028445177792,6.0,0.0724112961622013
2097,edit,6,2.1028445177792,6.0,0.0724112961622013
2098,exhume,6,2.1028445177792,5.0,0.060342746801834414
2099,culminate,6,2.1028445177792,6.0,0.0724112961622013
2100,style,6,2.1028445177792,6.0,0.0724112961622013
2101,nudge,6,2.1028445177792,6.0,0.0724112961622013
2102,wrangle,6,2.1028445177792,6.0,0.0724112961622013
2104,infuriate,6,2.1028445177792,6.0,0.0724112961622013
2106,relinquish,6,2.1028445177792,6.0,0.0724112961622013
2107,dissent,6,2.1028445177792,6.0,0.0724112961622013
2108,backfire,6,2.1028445177792,5.0,0.060342746801834414
2109,hospital,6,2.1028445177792,6.0,0.0724112961622013
2110,cremate,6,2.1028445177792,6.0,0.0724112961622013
2111,embody,6,2.1028445177792,6.0,0.0724112961622013
2112,lease,6,2.1028445177792,6.0,0.0724112961622013
2113,strap,6,2.1028445177792,6.0,0.0724112961622013
2115,colonize,6,2.1028445177792,5.0,0.060342746801834414
2116,renounce,6,2.1028445177792,5.0,0.060342746801834414
2117,equate,6,2.1028445177792,6.0,0.0724112961622013
2118,articulate,6,2.1028445177792,6.0,0.0724112961622013
2119,street,6,2.1028445177792,6.0,0.0724112961622013
2120,glide,6,2.1028445177792,4.0,0.04827419744146754
2121,stagnate,6,2.1028445177792,6.0,0.0724112961622013
2123,telescope,6,2.1028445177792,3.0,0.03620564808110065
2124,pool,6,2.1028445177792,6.0,0.0724112961622013
2126,exemplify,6,2.1028445177792,3.0,0.03620564808110065
2127,tilt,6,2.1028445177792,6.0,0.0724112961622013
2128,e,6,2.1028445177792,5.0,0.060342746801834414
2130,smooth,6,2.1028445177792,6.0,0.0724112961622013
2131,distort,6,2.1028445177792,6.0,0.0724112961622013
2133,disguise,6,2.1028445177792,5.0,0.060342746801834414
2134,hood,6,2.1028445177792,5.0,0.060342746801834414
2135,fate,6,2.1028445177792,5.0,0.060342746801834414
2136,correspond,6,2.1028445177792,6.0,0.0724112961622013
2137,denuclearize,6,2.1028445177792,5.0,0.060342746801834414
2138,cramp,6,2.1028445177792,6.0,0.0724112961622013
2139,court,6,2.1028445177792,5.0,0.060342746801834414
2140,acquaint,6,2.1028445177792,6.0,0.0724112961622013
2141,devise,6,2.1028445177792,6.0,0.0724112961622013
2142,liquefy,6,2.1028445177792,5.0,0.060342746801834414
2143,chime,6,2.1028445177792,6.0,0.0724112961622013
2145,factor,6,2.1028445177792,6.0,0.0724112961622013
2146,relay,6,2.1028445177792,4.0,0.04827419744146754
2147,fluctuate,6,2.1028445177792,6.0,0.0724112961622013
2148,bag,6,2.1028445177792,6.0,0.0724112961622013
2149,dispense,6,2.1028445177792,5.0,0.060342746801834414
2151,cushion,6,2.1028445177792,6.0,0.0724112961622013
2152,fledge,6,2.1028445177792,6.0,0.0724112961622013
2155,decarbonize,6,2.1028445177792,4.0,0.04827419744146754
2156,glow,6,2.1028445177792,5.0,0.060342746801834414
2157,distress,6,2.1028445177792,6.0,0.0724112961622013
2158,empathize,6,2.1028445177792,6.0,0.0724112961622013
2159,embroil,6,2.1028445177792,6.0,0.0724112961622013
2161,dissuade,6,2.1028445177792,6.0,0.0724112961622013
2162,kunme,6,2.1028445177792,6.0,0.0724112961622013
2164,retrofit,6,2.1028445177792,5.0,0.060342746801834414
2165,converse,6,2.1028445177792,6.0,0.0724112961622013
2166,concert,6,2.1028445177792,5.0,0.060342746801834414
2167,exaggerate,6,2.1028445177792,5.0,0.060342746801834414
2168,puzzle,6,2.1028445177792,6.0,0.0724112961622013
2169,incentivize,6,2.1028445177792,6.0,0.0724112961622013
2170,counsel,6,2.1028445177792,5.0,0.060342746801834414
2171,backtrack,6,2.1028445177792,6.0,0.0724112961622013
2172,fascinate,6,2.1028445177792,6.0,0.0724112961622013
2173,cbc,6,2.1028445177792,6.0,0.0724112961622013
2176,bias,6,2.1028445177792,5.0,0.060342746801834414
2177,discipline,6,2.1028445177792,6.0,0.0724112961622013
2178,inactivate,6,2.1028445177792,5.0,0.060342746801834414
2179,purify,6,2.1028445177792,4.0,0.04827419744146754
2180,desist,6,2.1028445177792,6.0,0.0724112961622013
2181,abound,6,2.1028445177792,6.0,0.0724112961622013
2182,reactivate,6,2.1028445177792,5.0,0.060342746801834414
2184,hinge,6,2.1028445177792,6.0,0.0724112961622013
2185,lapid,6,2.1028445177792,6.0,0.0724112961622013
2186,prefecture,6,2.1028445177792,6.0,0.0724112961622013
2187,progressive,6,2.1028445177792,6.0,0.0724112961622013
2188,akin,6,2.1028445177792,6.0,0.0724112961622013
2189,occasion,6,2.1028445177792,5.0,0.060342746801834414
2190,gauge,5,1.7523704314826667,5.0,0.060342746801834414
2191,sequester,5,1.7523704314826667,5.0,0.060342746801834414
2192,flank,5,1.7523704314826667,4.0,0.04827419744146754
2193,subpoena,5,1.7523704314826667,5.0,0.060342746801834414
2195,crank,5,1.7523704314826667,5.0,0.060342746801834414
2196,wire,5,1.7523704314826667,4.0,0.04827419744146754
2197,barrel,5,1.7523704314826667,5.0,0.060342746801834414
2198,premise,5,1.7523704314826667,5.0,0.060342746801834414
2199,zero,5,1.7523704314826667,5.0,0.060342746801834414
2200,sob,5,1.7523704314826667,4.0,0.04827419744146754
2201,disapprove,5,1.7523704314826667,5.0,0.060342746801834414
2202,reconvene,5,1.7523704314826667,5.0,0.060342746801834414
