word,frequency,per_million,doc_freq,doc_percentage
hunt,37,12.967541192971733,32.0,0.3861935795317403
attach,37,12.967541192971733,33.0,0.39826212889210716
construct,37,12.967541192971733,35.0,0.42239922761284093
print,37,12.967541192971733,25.0,0.30171373400917206
wreak,36,12.6170671066752,35.0,0.42239922761284093
shed,36,12.6170671066752,36.0,0.4344677769732078
rid,36,12.6170671066752,36.0,0.4344677769732078
deport,36,12.6170671066752,29.0,0.3499879314506396
bless,36,12.6170671066752,25.0,0.30171373400917206
congratulate,36,12.6170671066752,33.0,0.39826212889210716
forecast,36,12.6170671066752,32.0,0.3861935795317403
relieve,36,12.6170671066752,35.0,0.42239922761284093
advocate,36,12.6170671066752,36.0,0.4344677769732078
prolong,36,12.6170671066752,33.0,0.39826212889210716
rent,36,12.6170671066752,31.0,0.3741250301713734
consult,36,12.6170671066752,34.0,0.41033067825247405
install,36,12.6170671066752,27.0,0.3258508327299059
graduate,35,12.266593020378666,26.0,0.313782283369539
smell,35,12.266593020378666,25.0,0.30171373400917206
police,35,12.266593020378666,30.0,0.3620564808110065
finance,35,12.266593020378666,32.0,0.3861935795317403
certify,35,12.266593020378666,35.0,0.42239922761284093
parade,35,12.266593020378666,24.0,0.2896451846488052
consolidate,35,12.266593020378666,33.0,0.39826212889210716
dub,35,12.266593020378666,33.0,0.39826212889210716
function,35,12.266593020378666,34.0,0.41033067825247405
sponsor,35,12.266593020378666,30.0,0.3620564808110065
constitute,35,12.266593020378666,33.0,0.39826212889210716
scan,35,12.266593020378666,25.0,0.30171373400917206
refrain,35,12.266593020378666,33.0,0.39826212889210716
interview,34,11.916118934082132,32.0,0.3861935795317403
laugh,34,11.916118934082132,30.0,0.3620564808110065
forge,34,11.916118934082132,33.0,0.39826212889210716
bomb,34,11.916118934082132,27.0,0.3258508327299059
hamper,34,11.916118934082132,33.0,0.39826212889210716
intimidate,34,11.916118934082132,29.0,0.3499879314506396
accumulate,34,11.916118934082132,30.0,0.3620564808110065
linger,34,11.916118934082132,32.0,0.3861935795317403
rape,34,11.916118934082132,26.0,0.313782283369539
undertake,34,11.916118934082132,33.0,0.39826212889210716
nominate,34,11.916118934082132,22.0,0.26550808592807146
wind,33,11.565644847785599,28.0,0.3379193820902728
submerge,33,11.565644847785599,27.0,0.3258508327299059
flag,33,11.565644847785599,30.0,0.3620564808110065
compensate,33,11.565644847785599,25.0,0.30171373400917206
escort,33,11.565644847785599,29.0,0.3499879314506396
enact,33,11.565644847785599,31.0,0.3741250301713734
mask,33,11.565644847785599,31.0,0.3741250301713734
hate,33,11.565644847785599,30.0,0.3620564808110065
underlie,33,11.565644847785599,33.0,0.39826212889210716
greet,33,11.565644847785599,31.0,0.3741250301713734
stream,33,11.565644847785599,32.0,0.3861935795317403
warm,33,11.565644847785599,30.0,0.3620564808110065
inject,33,11.565644847785599,30.0,0.3620564808110065
tolerate,33,11.565644847785599,32.0,0.3861935795317403
align,33,11.565644847785599,33.0,0.39826212889210716
command,33,11.565644847785599,25.0,0.30171373400917206
cater,33,11.565644847785599,31.0,0.3741250301713734
contaminate,33,11.565644847785599,28.0,0.3379193820902728
portray,32,11.215170761489066,28.0,0.3379193820902728
disagree,32,11.215170761489066,31.0,0.3741250301713734
reserve,32,11.215170761489066,30.0,0.3620564808110065
reinstate,32,11.215170761489066,29.0,0.3499879314506396
divert,32,11.215170761489066,29.0,0.3499879314506396
clarify,32,11.215170761489066,29.0,0.3499879314506396
subject,32,11.215170761489066,30.0,0.3620564808110065
originate,32,11.215170761489066,32.0,0.3861935795317403
frustrate,32,11.215170761489066,32.0,0.3861935795317403
yield,32,11.215170761489066,31.0,0.3741250301713734
ring,32,11.215170761489066,31.0,0.3741250301713734
ignite,32,11.215170761489066,25.0,0.30171373400917206
brief,32,11.215170761489066,29.0,0.3499879314506396
immunize,32,11.215170761489066,25.0,0.30171373400917206
rain,32,11.215170761489066,28.0,0.3379193820902728
alleviate,32,11.215170761489066,29.0,0.3499879314506396
comprise,32,11.215170761489066,30.0,0.3620564808110065
adhere,32,11.215170761489066,31.0,0.3741250301713734
traffic,32,11.215170761489066,25.0,0.30171373400917206
emit,32,11.215170761489066,24.0,0.2896451846488052
grieve,31,10.864696675192533,30.0,0.3620564808110065
hug,31,10.864696675192533,24.0,0.2896451846488052
volunteer,31,10.864696675192533,28.0,0.3379193820902728
melt,31,10.864696675192533,23.0,0.27757663528843834
covid,31,10.864696675192533,29.0,0.3499879314506396
wipe,31,10.864696675192533,30.0,0.3620564808110065
induce,31,10.864696675192533,27.0,0.3258508327299059
skip,31,10.864696675192533,27.0,0.3258508327299059
sort,31,10.864696675192533,29.0,0.3499879314506396
torture,31,10.864696675192533,26.0,0.313782283369539
activate,31,10.864696675192533,27.0,0.3258508327299059
scrap,31,10.864696675192533,28.0,0.3379193820902728
perceive,31,10.864696675192533,29.0,0.3499879314506396
jinpe,31,10.864696675192533,31.0,0.3741250301713734
sail,31,10.864696675192533,21.0,0.25343953656770457
survey,30,10.514222588895999,29.0,0.3499879314506396
trevor,30,10.514222588895999,19.0,0.2293024378469708
peak,30,10.514222588895999,29.0,0.3499879314506396
shelter,30,10.514222588895999,28.0,0.3379193820902728
flock,30,10.514222588895999,28.0,0.3379193820902728
pressure,30,10.514222588895999,29.0,0.3499879314506396
flip,30,10.514222588895999,28.0,0.3379193820902728
label,30,10.514222588895999,27.0,0.3258508327299059
strive,30,10.514222588895999,30.0,0.3620564808110065
span,30,10.514222588895999,28.0,0.3379193820902728
surprise,30,10.514222588895999,28.0,0.3379193820902728
boil,30,10.514222588895999,26.0,0.313782283369539
foster,30,10.514222588895999,25.0,0.30171373400917206
calm,30,10.514222588895999,30.0,0.3620564808110065
complicate,30,10.514222588895999,28.0,0.3379193820902728
lean,30,10.514222588895999,27.0,0.3258508327299059
hack,30,10.514222588895999,26.0,0.313782283369539
quit,30,10.514222588895999,26.0,0.313782283369539
m,30,10.514222588895999,22.0,0.26550808592807146
exit,30,10.514222588895999,25.0,0.30171373400917206
patrol,30,10.514222588895999,27.0,0.3258508327299059
dw,30,10.514222588895999,30.0,0.3620564808110065
park,30,10.514222588895999,28.0,0.3379193820902728
fish,30,10.514222588895999,27.0,0.3258508327299059
broadcast,30,10.514222588895999,27.0,0.3258508327299059
calculate,30,10.514222588895999,25.0,0.30171373400917206
spy,30,10.514222588895999,22.0,0.26550808592807146
queue,30,10.514222588895999,29.0,0.3499879314506396
caution,30,10.514222588895999,28.0,0.3379193820902728
diversify,30,10.514222588895999,26.0,0.313782283369539
yell,29,10.163748502599466,24.0,0.2896451846488052
tax,29,10.163748502599466,26.0,0.313782283369539
tick,29,10.163748502599466,28.0,0.3379193820902728
dream,29,10.163748502599466,28.0,0.3379193820902728
engulf,29,10.163748502599466,29.0,0.3499879314506396
concede,29,10.163748502599466,28.0,0.3379193820902728
disturb,29,10.163748502599466,28.0,0.3379193820902728
instruct,29,10.163748502599466,27.0,0.3258508327299059
surface,29,10.163748502599466,29.0,0.3499879314506396
dissolve,29,10.163748502599466,24.0,0.2896451846488052
spill,29,10.163748502599466,28.0,0.3379193820902728
amend,29,10.163748502599466,23.0,0.27757663528843834
mutate,29,10.163748502599466,24.0,0.2896451846488052
de,29,10.163748502599466,25.0,0.30171373400917206
slash,29,10.163748502599466,27.0,0.3258508327299059
panic,29,10.163748502599466,25.0,0.30171373400917206
pardon,29,10.163748502599466,23.0,0.27757663528843834
shine,29,10.163748502599466,29.0,0.3499879314506396
destabilize,29,10.163748502599466,25.0,0.30171373400917206
sanction,29,10.163748502599466,26.0,0.313782283369539
unify,29,10.163748502599466,24.0,0.2896451846488052
reform,29,10.163748502599466,27.0,0.3258508327299059
mcquillen,29,10.163748502599466,24.0,0.2896451846488052
reel,28,9.813274416302933,27.0,0.3258508327299059
underline,28,9.813274416302933,27.0,0.3258508327299059
near,28,9.813274416302933,26.0,0.313782283369539
hesitate,28,9.813274416302933,28.0,0.3379193820902728
assign,28,9.813274416302933,28.0,0.3379193820902728
position,28,9.813274416302933,27.0,0.3258508327299059
derail,28,9.813274416302933,23.0,0.27757663528843834
descend,28,9.813274416302933,24.0,0.2896451846488052
finalize,28,9.813274416302933,27.0,0.3258508327299059
dwindle,28,9.813274416302933,27.0,0.3258508327299059
slap,28,9.813274416302933,21.0,0.25343953656770457
alter,28,9.813274416302933,27.0,0.3258508327299059
demolish,28,9.813274416302933,22.0,0.26550808592807146
behave,28,9.813274416302933,26.0,0.313782283369539
suppress,28,9.813274416302933,23.0,0.27757663528843834
task,28,9.813274416302933,27.0,0.3258508327299059
swim,28,9.813274416302933,19.0,0.2293024378469708
unleash,28,9.813274416302933,27.0,0.3258508327299059
scorch,27,9.4628003300064,23.0,0.27757663528843834
delete,27,9.4628003300064,20.0,0.24137098720733766
ruin,27,9.4628003300064,27.0,0.3258508327299059
alarm,27,9.4628003300064,27.0,0.3258508327299059
cap,27,9.4628003300064,26.0,0.313782283369539
bet,27,9.4628003300064,19.0,0.2293024378469708
mind,27,9.4628003300064,25.0,0.30171373400917206
strip,27,9.4628003300064,26.0,0.313782283369539
hint,27,9.4628003300064,27.0,0.3258508327299059
fulfil,27,9.4628003300064,25.0,0.30171373400917206
camp,27,9.4628003300064,26.0,0.313782283369539
crowd,27,9.4628003300064,26.0,0.313782283369539
raid,27,9.4628003300064,23.0,0.27757663528843834
concentrate,27,9.4628003300064,26.0,0.313782283369539
shrink,27,9.4628003300064,26.0,0.313782283369539
persuade,27,9.4628003300064,27.0,0.3258508327299059
confine,27,9.4628003300064,26.0,0.313782283369539
apprehend,27,9.4628003300064,21.0,0.25343953656770457
renovate,27,9.4628003300064,24.0,0.2896451846488052
eradicate,27,9.4628003300064,26.0,0.313782283369539
slide,26,9.112326243709866,22.0,0.26550808592807146
summon,26,9.112326243709866,23.0,0.27757663528843834
root,26,9.112326243709866,26.0,0.313782283369539
endorse,26,9.112326243709866,26.0,0.313782283369539
wane,26,9.112326243709866,26.0,0.313782283369539
team,26,9.112326243709866,26.0,0.313782283369539
avert,26,9.112326243709866,22.0,0.26550808592807146
politicize,26,9.112326243709866,24.0,0.2896451846488052
terminate,26,9.112326243709866,24.0,0.2896451846488052
moderna,26,9.112326243709866,21.0,0.25343953656770457
diminish,26,9.112326243709866,25.0,0.30171373400917206
burst,26,9.112326243709866,25.0,0.30171373400917206
compound,26,9.112326243709866,26.0,0.313782283369539
smile,26,9.112326243709866,22.0,0.26550808592807146
paralyze,26,9.112326243709866,25.0,0.30171373400917206
down,26,9.112326243709866,19.0,0.2293024378469708
topple,26,9.112326243709866,25.0,0.30171373400917206
relocate,26,9.112326243709866,24.0,0.2896451846488052
resort,26,9.112326243709866,26.0,0.313782283369539
smuggle,26,9.112326243709866,21.0,0.25343953656770457
anger,26,9.112326243709866,26.0,0.313782283369539
've,25,8.761852157413333,24.0,0.2896451846488052
got,25,8.761852157413333,24.0,0.2896451846488052
overlook,25,8.761852157413333,25.0,0.30171373400917206
deprive,25,8.761852157413333,24.0,0.2896451846488052
hover,25,8.761852157413333,25.0,0.30171373400917206
perpetrate,25,8.761852157413333,23.0,0.27757663528843834
dip,25,8.761852157413333,25.0,0.30171373400917206
smash,25,8.761852157413333,25.0,0.30171373400917206
seat,25,8.761852157413333,24.0,0.2896451846488052
detail,25,8.761852157413333,25.0,0.30171373400917206
incorporate,25,8.761852157413333,24.0,0.2896451846488052
consist,25,8.761852157413333,25.0,0.30171373400917206
allocate,25,8.761852157413333,25.0,0.30171373400917206
exhaust,25,8.761852157413333,25.0,0.30171373400917206
round,25,8.761852157413333,25.0,0.30171373400917206
commission,25,8.761852157413333,21.0,0.25343953656770457
stamp,25,8.761852157413333,23.0,0.27757663528843834
assassinate,25,8.761852157413333,21.0,0.25343953656770457
title,25,8.761852157413333,23.0,0.27757663528843834
speculate,25,8.761852157413333,23.0,0.27757663528843834
lend,25,8.761852157413333,23.0,0.27757663528843834
stir,25,8.761852157413333,25.0,0.30171373400917206
pollute,25,8.761852157413333,23.0,0.27757663528843834
compel,25,8.761852157413333,25.0,0.30171373400917206
classify,25,8.761852157413333,23.0,0.27757663528843834
leverage,25,8.761852157413333,21.0,0.25343953656770457
airlift,24,8.4113780711168,19.0,0.2293024378469708
overthrow,24,8.4113780711168,22.0,0.26550808592807146
singe,24,8.4113780711168,24.0,0.2896451846488052
preside,24,8.4113780711168,23.0,0.27757663528843834
evade,24,8.4113780711168,21.0,0.25343953656770457
tour,24,8.4113780711168,22.0,0.26550808592807146
draft,24,8.4113780711168,22.0,0.26550808592807146
spin,24,8.4113780711168,22.0,0.26550808592807146
total,24,8.4113780711168,23.0,0.27757663528843834
interrupt,24,8.4113780711168,22.0,0.26550808592807146
lag,24,8.4113780711168,22.0,0.26550808592807146
slate,24,8.4113780711168,24.0,0.2896451846488052
silence,24,8.4113780711168,21.0,0.25343953656770457
surrender,24,8.4113780711168,22.0,0.26550808592807146
specialize,24,8.4113780711168,23.0,0.27757663528843834
phase,24,8.4113780711168,23.0,0.27757663528843834
immigrate,24,8.4113780711168,19.0,0.2293024378469708
harvest,24,8.4113780711168,22.0,0.26550808592807146
facebook,24,8.4113780711168,22.0,0.26550808592807146
doubt,23,8.060903984820268,23.0,0.27757663528843834
loot,23,8.060903984820268,17.0,0.20516533912623702
prevail,23,8.060903984820268,21.0,0.25343953656770457
average,23,8.060903984820268,22.0,0.26550808592807146
coincide,23,8.060903984820268,23.0,0.27757663528843834
trend,23,8.060903984820268,21.0,0.25343953656770457
dock,23,8.060903984820268,21.0,0.25343953656770457
snap,23,8.060903984820268,23.0,0.27757663528843834
ravage,23,8.060903984820268,22.0,0.26550808592807146
loosen,23,8.060903984820268,20.0,0.24137098720733766
discourage,23,8.060903984820268,20.0,0.24137098720733766
favor,23,8.060903984820268,23.0,0.27757663528843834
bridge,23,8.060903984820268,22.0,0.26550808592807146
characterize,23,8.060903984820268,23.0,0.27757663528843834
offset,23,8.060903984820268,12.0,0.1448225923244026
inflict,23,8.060903984820268,22.0,0.26550808592807146
curtail,23,8.060903984820268,21.0,0.25343953656770457
shore,23,8.060903984820268,21.0,0.25343953656770457
lobby,23,8.060903984820268,21.0,0.25343953656770457
engineer,23,8.060903984820268,22.0,0.26550808592807146
ukraine,23,8.060903984820268,17.0,0.20516533912623702
reside,23,8.060903984820268,21.0,0.25343953656770457
man,23,8.060903984820268,21.0,0.25343953656770457
persist,23,8.060903984820268,22.0,0.26550808592807146
chair,23,8.060903984820268,22.0,0.26550808592807146
filter,23,8.060903984820268,20.0,0.24137098720733766
hammer,22,7.710429898523734,21.0,0.25343953656770457
withhold,22,7.710429898523734,21.0,0.25343953656770457
fauci,22,7.710429898523734,20.0,0.24137098720733766
poison,22,7.710429898523734,17.0,0.20516533912623702
bounce,22,7.710429898523734,22.0,0.26550808592807146
pause,22,7.710429898523734,18.0,0.2172338884866039
dispatch,22,7.710429898523734,22.0,0.26550808592807146
forbid,22,7.710429898523734,20.0,0.24137098720733766
venture,22,7.710429898523734,22.0,0.26550808592807146
outweigh,22,7.710429898523734,20.0,0.24137098720733766
toss,22,7.710429898523734,17.0,0.20516533912623702
render,22,7.710429898523734,21.0,0.25343953656770457
disappoint,22,7.710429898523734,22.0,0.26550808592807146
batter,22,7.710429898523734,22.0,0.26550808592807146
triple,22,7.710429898523734,22.0,0.26550808592807146
cherish,22,7.710429898523734,21.0,0.25343953656770457
bid,22,7.710429898523734,21.0,0.25343953656770457
tune,22,7.710429898523734,22.0,0.26550808592807146
spiral,22,7.710429898523734,22.0,0.26550808592807146
blinken,22,7.710429898523734,21.0,0.25343953656770457
lure,22,7.710429898523734,22.0,0.26550808592807146
cease,22,7.710429898523734,22.0,0.26550808592807146
forgive,22,7.710429898523734,16.0,0.19309678976587016
ali,22,7.710429898523734,19.0,0.2293024378469708
cure,22,7.710429898523734,18.0,0.2172338884866039
rate,22,7.710429898523734,20.0,0.24137098720733766
boast,21,7.3599558122271995,21.0,0.25343953656770457
adjourn,21,7.3599558122271995,16.0,0.19309678976587016
roar,21,7.3599558122271995,21.0,0.25343953656770457
assemble,21,7.3599558122271995,20.0,0.24137098720733766
excuse,21,7.3599558122271995,19.0,0.2293024378469708
retreat,21,7.3599558122271995,21.0,0.25343953656770457
fade,21,7.3599558122271995,19.0,0.2293024378469708
correct,21,7.3599558122271995,21.0,0.25343953656770457
enlist,21,7.3599558122271995,19.0,0.2293024378469708
grip,21,7.3599558122271995,20.0,0.24137098720733766
narrow,21,7.3599558122271995,17.0,0.20516533912623702
restructure,21,7.3599558122271995,16.0,0.19309678976587016
research,21,7.3599558122271995,21.0,0.25343953656770457
bully,21,7.3599558122271995,17.0,0.20516533912623702
devote,21,7.3599558122271995,21.0,0.25343953656770457
plot,21,7.3599558122271995,19.0,0.2293024378469708
border,21,7.3599558122271995,21.0,0.25343953656770457
dismantle,21,7.3599558122271995,19.0,0.2293024378469708
resonate,21,7.3599558122271995,21.0,0.25343953656770457
neutralize,21,7.3599558122271995,17.0,0.20516533912623702
affiliate,21,7.3599558122271995,17.0,0.20516533912623702
legalize,21,7.3599558122271995,10.0,0.12068549360366883
automate,21,7.3599558122271995,18.0,0.2172338884866039
desire,21,7.3599558122271995,19.0,0.2293024378469708
retrieve,21,7.3599558122271995,19.0,0.2293024378469708
climate,20,7.009481725930667,19.0,0.2293024378469708
retaliate,20,7.009481725930667,18.0,0.2172338884866039
cement,20,7.009481725930667,20.0,0.24137098720733766
revoke,20,7.009481725930667,16.0,0.19309678976587016
garner,20,7.009481725930667,20.0,0.24137098720733766
sadden,20,7.009481725930667,19.0,0.2293024378469708
spur,20,7.009481725930667,19.0,0.2293024378469708
taste,20,7.009481725930667,17.0,0.20516533912623702
sacrifice,20,7.009481725930667,20.0,0.24137098720733766
applaud,20,7.009481725930667,20.0,0.24137098720733766
news,20,7.009481725930667,20.0,0.24137098720733766
lash,20,7.009481725930667,16.0,0.19309678976587016
depict,20,7.009481725930667,19.0,0.2293024378469708
smoke,20,7.009481725930667,19.0,0.2293024378469708
dare,20,7.009481725930667,19.0,0.2293024378469708
source,20,7.009481725930667,19.0,0.2293024378469708
betray,20,7.009481725930667,15.0,0.18102824040550325
supervise,20,7.009481725930667,19.0,0.2293024378469708
obey,20,7.009481725930667,16.0,0.19309678976587016
dine,20,7.009481725930667,19.0,0.2293024378469708
inundate,19,6.659007639634133,19.0,0.2293024378469708
lodge,19,6.659007639634133,17.0,0.20516533912623702
rebecca,19,6.659007639634133,14.0,0.1689596910451364
punch,19,6.659007639634133,14.0,0.1689596910451364
transition,19,6.659007639634133,18.0,0.2172338884866039
spew,19,6.659007639634133,19.0,0.2293024378469708
reimpose,19,6.659007639634133,17.0,0.20516533912623702
overflow,19,6.659007639634133,18.0,0.2172338884866039
suit,19,6.659007639634133,19.0,0.2293024378469708
tout,19,6.659007639634133,18.0,0.2172338884866039
squeeze,19,6.659007639634133,17.0,0.20516533912623702
validate,19,6.659007639634133,17.0,0.20516533912623702
enrol,19,6.659007639634133,18.0,0.2172338884866039
credit,19,6.659007639634133,19.0,0.2293024378469708
reward,19,6.659007639634133,17.0,0.20516533912623702
conquer,19,6.659007639634133,19.0,0.2293024378469708
lockdown,19,6.659007639634133,19.0,0.2293024378469708
dispose,19,6.659007639634133,18.0,0.2172338884866039
collide,19,6.659007639634133,19.0,0.2293024378469708
singapore,19,6.659007639634133,18.0,0.2172338884866039
distract,19,6.659007639634133,19.0,0.2293024378469708
robin,18,6.3085335533376,17.0,0.20516533912623702
contend,18,6.3085335533376,18.0,0.2172338884866039
whip,18,6.3085335533376,15.0,0.18102824040550325
differ,18,6.3085335533376,18.0,0.2172338884866039
spring,18,6.3085335533376,18.0,0.2172338884866039
choke,18,6.3085335533376,17.0,0.20516533912623702
presume,18,6.3085335533376,14.0,0.1689596910451364
slamming,18,6.3085335533376,16.0,0.19309678976587016
ahme,18,6.3085335533376,16.0,0.19309678976587016
suck,18,6.3085335533376,18.0,0.2172338884866039
vanish,18,6.3085335533376,16.0,0.19309678976587016
horrify,18,6.3085335533376,15.0,0.18102824040550325
terrify,18,6.3085335533376,17.0,0.20516533912623702
worship,18,6.3085335533376,13.0,0.1568911416847695
hike,18,6.3085335533376,17.0,0.20516533912623702
flatten,18,6.3085335533376,16.0,0.19309678976587016
harden,18,6.3085335533376,17.0,0.20516533912623702
waive,18,6.3085335533376,15.0,0.18102824040550325
aspire,18,6.3085335533376,17.0,0.20516533912623702
scratch,18,6.3085335533376,18.0,0.2172338884866039
overheat,18,6.3085335533376,13.0,0.1568911416847695
ratify,18,6.3085335533376,16.0,0.19309678976587016
dictate,18,6.3085335533376,18.0,0.2172338884866039
plug,18,6.3085335533376,18.0,0.2172338884866039
discard,18,6.3085335533376,17.0,0.20516533912623702
farm,18,6.3085335533376,17.0,0.20516533912623702
desert,18,6.3085335533376,16.0,0.19309678976587016
starve,18,6.3085335533376,14.0,0.1689596910451364
neglect,18,6.3085335533376,18.0,0.2172338884866039
qatar,18,6.3085335533376,17.0,0.20516533912623702
underestimate,18,6.3085335533376,16.0,0.19309678976587016
compile,18,6.3085335533376,17.0,0.20516533912623702
annex,18,6.3085335533376,16.0,0.19309678976587016
disinfect,18,6.3085335533376,17.0,0.20516533912623702
downplay,17,5.958059467041066,17.0,0.20516533912623702
pin,17,5.958059467041066,17.0,0.20516533912623702
deliberate,17,5.958059467041066,15.0,0.18102824040550325
salvage,17,5.958059467041066,17.0,0.20516533912623702
stun,17,5.958059467041066,17.0,0.20516533912623702
decorate,17,5.958059467041066,16.0,0.19309678976587016
swallow,17,5.958059467041066,17.0,0.20516533912623702
hinder,17,5.958059467041066,16.0,0.19309678976587016
bite,17,5.958059467041066,17.0,0.20516533912623702
blanket,17,5.958059467041066,14.0,0.1689596910451364
orchestrate,17,5.958059467041066,16.0,0.19309678976587016
affirm,17,5.958059467041066,16.0,0.19309678976587016
acquit,17,5.958059467041066,13.0,0.1568911416847695
entertain,17,5.958059467041066,13.0,0.1568911416847695
conspire,17,5.958059467041066,15.0,0.18102824040550325
coach,17,5.958059467041066,16.0,0.19309678976587016
stoke,17,5.958059467041066,17.0,0.20516533912623702
extinguish,17,5.958059467041066,17.0,0.20516533912623702
carve,17,5.958059467041066,15.0,0.18102824040550325
sever,17,5.958059467041066,15.0,0.18102824040550325
prescribe,17,5.958059467041066,13.0,0.1568911416847695
price,17,5.958059467041066,16.0,0.19309678976587016
invent,16,5.607585380744533,14.0,0.1689596910451364
drain,16,5.607585380744533,15.0,0.18102824040550325
disregard,16,5.607585380744533,16.0,0.19309678976587016
swap,16,5.607585380744533,13.0,0.1568911416847695
withstand,16,5.607585380744533,16.0,0.19309678976587016
mislead,16,5.607585380744533,14.0,0.1689596910451364
jar,16,5.607585380744533,11.0,0.13275404296403573
modify,16,5.607585380744533,16.0,0.19309678976587016
flash,16,5.607585380744533,16.0,0.19309678976587016
overtake,16,5.607585380744533,16.0,0.19309678976587016
succumb,16,5.607585380744533,16.0,0.19309678976587016
bow,16,5.607585380744533,16.0,0.19309678976587016
obstruct,16,5.607585380744533,16.0,0.19309678976587016
simmer,16,5.607585380744533,16.0,0.19309678976587016
clot,16,5.607585380744533,12.0,0.1448225923244026
brand,16,5.607585380744533,13.0,0.1568911416847695
ram,16,5.607585380744533,15.0,0.18102824040550325
steer,16,5.607585380744533,16.0,0.19309678976587016
symbolize,16,5.607585380744533,13.0,0.1568911416847695
reclaim,16,5.607585380744533,15.0,0.18102824040550325
channel,16,5.607585380744533,16.0,0.19309678976587016
overrun,16,5.607585380744533,15.0,0.18102824040550325
flare,16,5.607585380744533,16.0,0.19309678976587016
frame,16,5.607585380744533,14.0,0.1689596910451364
reuse,16,5.607585380744533,14.0,0.1689596910451364
spray,16,5.607585380744533,15.0,0.18102824040550325
confess,16,5.607585380744533,13.0,0.1568911416847695
streamline,16,5.607585380744533,15.0,0.18102824040550325
reign,16,5.607585380744533,16.0,0.19309678976587016
broker,16,5.607585380744533,14.0,0.1689596910451364
side,16,5.607585380744533,15.0,0.18102824040550325
please,16,5.607585380744533,15.0,0.18102824040550325
fend,16,5.607585380744533,16.0,0.19309678976587016
drill,16,5.607585380744533,14.0,0.1689596910451364
conceal,16,5.607585380744533,13.0,0.1568911416847695
interpret,16,5.607585380744533,15.0,0.18102824040550325
stipulate,16,5.607585380744533,13.0,0.1568911416847695
exacerbate,16,5.607585380744533,16.0,0.19309678976587016
roam,16,5.607585380744533,13.0,0.1568911416847695
attain,16,5.607585380744533,16.0,0.19309678976587016
poise,16,5.607585380744533,16.0,0.19309678976587016
converge,16,5.607585380744533,16.0,0.19309678976587016
service,16,5.607585380744533,14.0,0.1689596910451364
anchor,16,5.607585380744533,15.0,0.18102824040550325
reconstruct,16,5.607585380744533,13.0,0.1568911416847695
replicate,16,5.607585380744533,14.0,0.1689596910451364
wage,16,5.607585380744533,16.0,0.19309678976587016
message,16,5.607585380744533,16.0,0.19309678976587016
embed,16,5.607585380744533,14.0,0.1689596910451364
pronounce,15,5.257111294447999,10.0,0.12068549360366883
sum,15,5.257111294447999,15.0,0.18102824040550325
plow,15,5.257111294447999,12.0,0.1448225923244026
reconsider,15,5.257111294447999,13.0,0.1568911416847695
imply,15,5.257111294447999,15.0,0.18102824040550325
ally,15,5.257111294447999,14.0,0.1689596910451364
invoke,15,5.257111294447999,14.0,0.1689596910451364
brew,15,5.257111294447999,14.0,0.1689596910451364
creep,15,5.257111294447999,14.0,0.1689596910451364
imprison,15,5.257111294447999,15.0,0.18102824040550325
stock,15,5.257111294447999,14.0,0.1689596910451364
earmark,15,5.257111294447999,15.0,0.18102824040550325
couple,15,5.257111294447999,15.0,0.18102824040550325
flush,15,5.257111294447999,15.0,0.18102824040550325
staff,15,5.257111294447999,15.0,0.18102824040550325
edge,15,5.257111294447999,13.0,0.1568911416847695
crawl,15,5.257111294447999,14.0,0.1689596910451364
overshadow,15,5.257111294447999,14.0,0.1689596910451364
infiltrate,15,5.257111294447999,14.0,0.1689596910451364
swell,15,5.257111294447999,15.0,0.18102824040550325
restaurant,15,5.257111294447999,14.0,0.1689596910451364
object,15,5.257111294447999,14.0,0.1689596910451364
gun,15,5.257111294447999,15.0,0.18102824040550325
meddle,15,5.257111294447999,15.0,0.18102824040550325
sequence,15,5.257111294447999,15.0,0.18102824040550325
formulate,15,5.257111294447999,12.0,0.1448225923244026
hijack,15,5.257111294447999,14.0,0.1689596910451364
ai,15,5.257111294447999,15.0,0.18102824040550325
champion,15,5.257111294447999,14.0,0.1689596910451364
broaden,15,5.257111294447999,15.0,0.18102824040550325
resemble,15,5.257111294447999,15.0,0.18102824040550325
illustrate,15,5.257111294447999,15.0,0.18102824040550325
pitch,15,5.257111294447999,15.0,0.18102824040550325
instigate,15,5.257111294447999,10.0,0.12068549360366883
rehabilitate,15,5.257111294447999,14.0,0.1689596910451364
breed,15,5.257111294447999,13.0,0.1568911416847695
prosper,15,5.257111294447999,14.0,0.1689596910451364
muhammad,15,5.257111294447999,13.0,0.1568911416847695
rethink,15,5.257111294447999,14.0,0.1689596910451364
propel,15,5.257111294447999,15.0,0.18102824040550325
rig,15,5.257111294447999,14.0,0.1689596910451364
eye,15,5.257111294447999,14.0,0.1689596910451364
advertise,15,5.257111294447999,14.0,0.1689596910451364
pivot,15,5.257111294447999,15.0,0.18102824040550325
sri,15,5.257111294447999,10.0,0.12068549360366883
further,15,5.257111294447999,15.0,0.18102824040550325
experiment,15,5.257111294447999,15.0,0.18102824040550325
cultivate,15,5.257111294447999,13.0,0.1568911416847695
downgrade,15,5.257111294447999,13.0,0.1568911416847695
beef,15,5.257111294447999,14.0,0.1689596910451364
revamp,15,5.257111294447999,13.0,0.1568911416847695
dampen,15,5.257111294447999,15.0,0.18102824040550325
